,Tidsperiode,Kvalitetsindikator,Måltall,komnr,Verdi,Sektor,Nivå
150,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5403,4.044,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
151,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
152,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5403,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
153,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),5403,6.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
154,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
155,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
156,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5403,8.456,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
157,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5403,11.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
158,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5403,11.884,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
159,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5403,13.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
160,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,13.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
161,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,15.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
162,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",5403,17.668,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
163,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5403,23.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
164,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,30.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
165,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,31.707,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
166,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,34.783,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
167,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),5403,40.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
168,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5403,41.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
169,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,45.455,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
170,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),5403,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
171,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),5403,53.846,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
172,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5403,260.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
173,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5403,272.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
174,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5403,272.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
175,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5403,283.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
176,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,5403,345.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
177,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3428,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
178,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),3428,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
179,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3428,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
180,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3428,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
181,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3428,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
182,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3428,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
183,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3428,12.698,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
184,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3428,15.254,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
185,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3428,15.254,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
186,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3428,15.873,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
187,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3428,29.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
188,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3428,41.379,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
189,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",3428,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
190,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3428,58.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
191,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3428,59.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
192,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3428,59.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
193,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3428,63.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
194,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3428,63.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
195,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),3428,66.667,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
196,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4631,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
197,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4631,3.571,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
198,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4631,4.389,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
199,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4631,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
200,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,14.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
201,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4631,15.268,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
202,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,15.385,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
203,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4631,15.593,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
204,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4631,19.546,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
205,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4631,20.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
206,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4631,21.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
207,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,21.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
208,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,22.826,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
209,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4631,23.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
210,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,33.929,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
211,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4631,38.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
212,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4631,91.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
213,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4631,92.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
214,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4631,112.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
215,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4631,524.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
216,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4631,573.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
217,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4631,588.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
218,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4631,590.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
219,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4631,596.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
220,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
221,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
222,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
223,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
224,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
225,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4217,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
