,komnr,variable,2015,2016,2017,2018,2019,2020,2021
207,1160,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",11.0,5.0,15.0,16.0,16.0,15.0,22.0
208,1160,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",32.0,13.0,26.0,24.0,28.0,26.0,26.0
209,1160,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,5.0,12.0,7.0,7.0,9.0,11.0
210,1160,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",49.0,23.0,53.0,47.0,51.0,50.0,59.0
211,1160,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",30.0,21.0,36.0,32.0,26.0,36.0,34.0
212,1160,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",64.0,28.0,63.0,68.0,74.0,63.0,60.0
213,1160,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",85.0,38.0,76.0,87.0,99.0,70.0,68.0
214,1160,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",107.0,45.0,116.0,115.0,95.0,99.0,92.0
215,1160,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",17.0,10.0,27.0,23.0,23.0,24.0,33.0
216,1505,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",34.0,34.0,38.0,45.0,45.0,35.0,52.0
217,1505,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",103.0,106.0,108.0,113.0,103.0,107.0,104.0
218,1505,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",17.0,23.0,29.0,32.0,34.0,39.0,31.0
219,1505,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",154.0,163.0,175.0,190.0,182.0,181.0,187.0
220,1505,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",181.0,175.0,183.0,183.0,195.0,205.0,231.0
221,1505,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",262.0,253.0,278.0,274.0,268.0,313.0,324.0
222,1505,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",240.0,243.0,257.0,227.0,223.0,195.0,226.0
223,1505,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",193.0,182.0,171.0,190.0,184.0,163.0,172.0
224,1505,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",51.0,57.0,67.0,77.0,79.0,74.0,83.0
225,1506,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",32.0,43.0,46.0,37.0,40.0,45.0,52.0
226,1506,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",93.0,105.0,107.0,73.0,84.0,80.0,105.0
227,1506,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",27.0,22.0,31.0,24.0,24.0,24.0,29.0
228,1506,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",184.0,200.0,211.0,159.0,171.0,149.0,186.0
229,1506,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",128.0,132.0,139.0,125.0,152.0,158.0,193.0
230,1506,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",280.0,273.0,271.0,272.0,264.0,244.0,273.0
231,1506,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",139.0,154.0,180.0,156.0,170.0,333.0,341.0
232,1506,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",279.0,323.0,312.0,286.0,288.0,262.0,256.0
233,1506,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",59.0,65.0,77.0,61.0,64.0,69.0,81.0
234,1507,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",125.0,152.0,165.0,175.0,155.0,184.0,176.0
235,1507,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",234.0,235.0,263.0,282.0,270.0,281.0,276.0
236,1507,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",74.0,69.0,89.0,84.0,88.0,97.0,100.0
237,1507,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",472.0,499.0,517.0,551.0,548.0,562.0,552.0
238,1507,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",452.0,451.0,471.0,471.0,485.0,569.0,560.0
239,1507,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",624.0,587.0,586.0,605.0,602.0,604.0,650.0
240,1507,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",371.0,338.0,393.0,408.0,441.0,617.0,572.0
241,1507,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",527.0,499.0,532.0,526.0,530.0,501.0,508.0
242,1507,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",199.0,221.0,254.0,259.0,243.0,281.0,276.0
243,1511,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",8.0,12.0,6.0,11.0,13.0,12.0,7.0
244,1511,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",20.0,16.0,17.0,23.0,21.0,20.0,20.0
245,1511,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",9.0,7.0,7.0,10.0,16.0,14.0,8.0
246,1511,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",37.0,35.0,30.0,44.0,50.0,46.0,35.0
247,1511,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",45.0,48.0,47.0,42.0,40.0,35.0,32.0
248,1511,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",58.0,61.0,66.0,72.0,49.0,51.0,49.0
249,1511,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",12.0,13.0,19.0,21.0,22.0,22.0,19.0
250,1511,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",41.0,51.0,52.0,31.0,41.0,48.0,55.0
251,1511,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",17.0,19.0,13.0,21.0,29.0,26.0,15.0
252,1514,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,9.0,17.0,15.0,5.0,8.0,6.0
253,1514,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,14.0,18.0,17.0,19.0,13.0,14.0
254,1514,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,5.0,6.0,7.0,5.0,7.0,8.0
255,1514,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",32.0,28.0,41.0,39.0,29.0,28.0,28.0
256,1514,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",14.0,17.0,13.0,17.0,21.0,21.0,25.0
257,1514,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",35.0,46.0,36.0,26.0,23.0,28.0,35.0
258,1514,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",14.0,15.0,12.0,12.0,18.0,10.0,12.0
259,1514,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",31.0,21.0,14.0,19.0,15.0,22.0,19.0
260,1514,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,14.0,23.0,22.0,10.0,15.0,14.0
261,1515,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",8.0,11.0,14.0,15.0,18.0,11.0,10.0
262,1515,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",30.0,24.0,31.0,37.0,32.0,33.0,35.0
263,1515,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",10.0,11.0,7.0,12.0,13.0,14.0,13.0
264,1515,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",48.0,46.0,52.0,64.0,63.0,58.0,58.0
265,1515,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",59.0,61.0,57.0,70.0,76.0,88.0,82.0
266,1515,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",91.0,100.0,110.0,105.0,111.0,122.0,108.0
267,1515,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",36.0,41.0,42.0,46.0,75.0,90.0,99.0
268,1515,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",108.0,109.0,104.0,96.0,107.0,104.0,109.0
269,1515,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",18.0,22.0,21.0,27.0,31.0,25.0,23.0
270,1516,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",18.0,18.0,21.0,20.0,15.0,16.0,19.0
271,1516,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",34.0,29.0,28.0,28.0,38.0,35.0,37.0
272,1516,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,8.0,6.0,7.0,8.0,9.0,8.0
273,1516,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",58.0,55.0,55.0,55.0,61.0,60.0,64.0
274,1516,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",65.0,82.0,77.0,74.0,93.0,83.0,80.0
275,1516,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",67.0,71.0,68.0,78.0,75.0,94.0,88.0
276,1516,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",57.0,62.0,58.0,61.0,70.0,85.0,108.0
277,1516,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",85.0,85.0,90.0,68.0,87.0,88.0,91.0
278,1516,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",24.0,26.0,27.0,27.0,23.0,25.0,27.0
279,1517,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",13.0,11.0,8.0,11.0,13.0,14.0,17.0
280,1517,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",30.0,33.0,33.0,32.0,30.0,30.0,31.0
281,1517,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,11.0,7.0,7.0,8.0,12.0,10.0
282,1517,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",49.0,55.0,48.0,50.0,51.0,56.0,58.0
283,1517,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",60.0,56.0,56.0,56.0,56.0,67.0,63.0
284,1517,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",53.0,44.0,55.0,49.0,52.0,46.0,56.0
285,1517,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",19.0,22.0,31.0,33.0,54.0,67.0,63.0
286,1517,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",53.0,62.0,57.0,37.0,45.0,50.0,43.0
287,1517,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",19.0,22.0,15.0,18.0,21.0,26.0,27.0
288,1520,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",48.0,48.0,53.0,49.0,49.0,49.0,38.0
289,1520,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",55.0,52.0,56.0,54.0,53.0,47.0,46.0
290,1520,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",17.0,13.0,10.0,19.0,25.0,25.0,20.0
291,1520,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",120.0,113.0,119.0,122.0,127.0,121.0,104.0
292,1520,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",67.0,65.0,67.0,67.0,74.0,74.0,68.0
293,1520,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",132.0,146.0,156.0,151.0,154.0,150.0,160.0
294,1520,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",40.0,57.0,58.0,62.0,65.0,66.0,81.0
295,1520,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",125.0,116.0,88.0,95.0,104.0,104.0,89.0
296,1520,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",65.0,61.0,63.0,68.0,74.0,74.0,58.0
297,1525,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,15.0,8.0,,22.0,18.0,16.0
298,1525,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,14.0,19.0,,21.0,15.0,18.0
299,1525,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,5.0,,5.0,5.0,6.0
300,1525,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",30.0,35.0,32.0,45.0,48.0,38.0,40.0
301,1525,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",13.0,8.0,11.0,11.0,12.0,15.0,16.0
302,1525,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",66.0,62.0,77.0,64.0,67.0,61.0,59.0
303,1525,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",6.0,,,,6.0,9.0,10.0
304,1525,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",88.0,,,,67.0,70.0,59.0
305,1525,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,21.0,13.0,,27.0,23.0,22.0
306,1528,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",65.0,64.0,72.0,56.0,57.0,43.0,38.0
307,1528,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",45.0,39.0,42.0,45.0,36.0,38.0,35.0
308,1528,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",14.0,20.0,13.0,12.0,11.0,14.0,16.0
309,1528,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",124.0,123.0,127.0,113.0,104.0,95.0,89.0
310,1528,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",21.0,29.0,30.0,63.0,119.0,146.0,150.0
311,1528,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",73.0,71.0,55.0,60.0,71.0,66.0,65.0
312,1528,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",16.0,14.0,11.0,62.0,94.0,114.0,117.0
313,1528,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",65.0,61.0,66.0,68.0,74.0,82.0,77.0
314,1528,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",79.0,84.0,85.0,68.0,68.0,57.0,54.0
315,1531,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",49.0,44.0,47.0,43.0,44.0,44.0,45.0
316,1531,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",34.0,37.0,39.0,37.0,33.0,34.0,35.0
317,1531,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",17.0,13.0,9.0,11.0,16.0,18.0,21.0
318,1531,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",100.0,94.0,95.0,91.0,93.0,96.0,101.0
319,1531,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",66.0,68.0,74.0,65.0,54.0,60.0,59.0
320,1531,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",85.0,84.0,83.0,77.0,79.0,79.0,80.0
321,1531,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",63.0,58.0,66.0,63.0,77.0,95.0,106.0
322,1531,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",87.0,94.0,91.0,94.0,107.0,97.0,93.0
323,1531,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",66.0,57.0,56.0,54.0,60.0,62.0,66.0
324,1532,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",57.0,53.0,47.0,56.0,48.0,46.0,50.0
325,1532,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",32.0,31.0,32.0,32.0,31.0,35.0,37.0
326,1532,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",15.0,18.0,13.0,16.0,24.0,22.0,21.0
327,1532,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",104.0,102.0,92.0,104.0,103.0,103.0,108.0
328,1532,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",25.0,28.0,25.0,20.0,22.0,15.0,11.0
329,1532,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",65.0,52.0,54.0,45.0,50.0,44.0,50.0
330,1532,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",12.0,13.0,15.0,7.0,6.0,6.0,5.0
331,1532,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",40.0,36.0,46.0,48.0,45.0,36.0,25.0
332,1532,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",72.0,71.0,60.0,72.0,72.0,68.0,71.0
333,1535,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",18.0,17.0,20.0,24.0,20.0,24.0,27.0
334,1535,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",53.0,54.0,55.0,53.0,46.0,40.0,34.0
335,1535,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",17.0,18.0,23.0,22.0,17.0,22.0,27.0
336,1535,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",88.0,89.0,98.0,99.0,83.0,86.0,88.0
337,1535,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",40.0,41.0,37.0,48.0,45.0,54.0,58.0
338,1535,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",78.0,79.0,92.0,90.0,92.0,95.0,99.0
339,1535,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",37.0,51.0,69.0,60.0,60.0,86.0,72.0
340,1535,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",50.0,55.0,47.0,70.0,53.0,53.0,55.0
341,1535,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",35.0,35.0,43.0,46.0,37.0,46.0,54.0
342,1539,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",25.0,23.0,25.0,29.0,34.0,39.0,35.0
343,1539,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",34.0,43.0,34.0,36.0,39.0,37.0,37.0
344,1539,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",8.0,10.0,11.0,11.0,13.0,13.0,12.0
345,1539,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",67.0,76.0,70.0,76.0,86.0,89.0,84.0
346,1539,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",63.0,58.0,67.0,70.0,64.0,63.0,57.0
347,1539,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",108.0,115.0,122.0,137.0,113.0,115.0,101.0
348,1539,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",59.0,58.0,57.0,62.0,64.0,65.0,41.0
349,1539,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",89.0,85.0,91.0,82.0,70.0,57.0,56.0
350,1539,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",33.0,33.0,36.0,40.0,47.0,52.0,47.0
351,1547,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,,,
352,1547,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,,,
353,1547,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,,,
354,1547,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",19.0,20.0,29.0,25.0,20.0,,25.0
355,1547,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",16.0,17.0,21.0,13.0,15.0,,15.0
356,1547,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",29.0,31.0,25.0,39.0,46.0,,48.0
357,1547,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",15.0,25.0,18.0,29.0,34.0,,35.0
358,1547,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",52.0,47.0,50.0,46.0,42.0,,56.0
359,1547,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,,,
360,1554,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",8.0,12.0,,18.0,14.0,19.0,20.0
361,1554,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",22.0,19.0,,20.0,22.0,27.0,33.0
362,1554,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",6.0,5.0,,5.0,7.0,7.0,6.0
363,1554,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",36.0,36.0,34.0,43.0,43.0,53.0,59.0
364,1554,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",34.0,33.0,29.0,41.0,50.0,48.0,52.0
365,1554,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",53.0,57.0,53.0,54.0,56.0,63.0,60.0
366,1554,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",41.0,51.0,76.0,65.0,58.0,63.0,56.0
367,1554,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",88.0,87.0,98.0,81.0,81.0,74.0,92.0
368,1554,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",14.0,17.0,,23.0,21.0,26.0,26.0
369,1557,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,5.0,7.0,9.0
370,1557,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,11.0,7.0,10.0
371,1557,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,,,,7.0,10.0,6.0
372,1557,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",13.0,17.0,20.0,21.0,23.0,24.0,25.0
373,1557,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",14.0,10.0,10.0,5.0,8.0,14.0,10.0
374,1557,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",37.0,39.0,37.0,33.0,28.0,30.0,22.0
375,1557,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",31.0,32.0,24.0,29.0,11.0,18.0,18.0
376,1557,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",32.0,29.0,22.0,24.0,16.0,13.0,15.0
377,1557,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,,,,12.0,17.0,15.0
378,1560,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",15.0,9.0,8.0,,8.0,5.0,
379,1560,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",12.0,13.0,12.0,,11.0,8.0,
380,1560,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",7.0,9.0,7.0,,6.0,5.0,
381,1560,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",34.0,31.0,27.0,20.0,25.0,18.0,19.0
382,1560,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",19.0,20.0,25.0,24.0,23.0,21.0,23.0
383,1560,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",42.0,38.0,35.0,29.0,36.0,44.0,39.0
384,1560,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",48.0,83.0,93.0,85.0,82.0,80.0,61.0
385,1560,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",36.0,47.0,51.0,49.0,61.0,44.0,44.0
386,1560,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",22.0,18.0,15.0,,14.0,10.0,
387,1563,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",11.0,12.0,11.0,19.0,14.0,12.0,13.0
388,1563,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",43.0,42.0,47.0,45.0,33.0,40.0,38.0
389,1563,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",7.0,7.0,7.0,6.0,6.0,7.0,10.0
390,1563,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",61.0,61.0,65.0,70.0,53.0,59.0,61.0
391,1563,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",65.0,75.0,77.0,99.0,93.0,100.0,92.0
392,1563,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",72.0,75.0,80.0,84.0,82.0,84.0,92.0
393,1563,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",55.0,49.0,57.0,52.0,60.0,66.0,78.0
394,1563,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",113.0,125.0,121.0,105.0,95.0,107.0,105.0
395,1563,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",18.0,19.0,18.0,25.0,20.0,19.0,23.0
396,1566,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,,,,10.0,7.0,10.0
397,1566,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,,,,33.0,31.0,28.0
